id,index,lat,lon,yEdId,domain,refName1,type1,refName2,type2
Txy_U_B,207,22.3146083,113.9178916,n207,Txy,,,,
Txy_U_001,208,22.3136505,113.9182511,n208,Txy,,,,
Txy_U_002,209,22.3129656,113.9185246,n209,Txy,,,,
Txy_U_003,210,22.3123503,113.91875,n210,Txy,,,,
Txy_U_004,211,22.3117498,113.9189645,n211,Txy,,,,
Txy_U_005,212,22.3111349,113.9191949,n212,Txy,,,,
Txy_U_006,213,22.31036,113.9194769,n213,Txy,,,,
Txy_U_007,214,22.3097545,113.9197076,n214,Txy,,,,
Txy_U_008,215,22.309099,113.9199383,n215,Txy,,,,
Txy_U_009,216,22.3084439,113.9201958,n216,Txy,,,,
Txy_U_010,217,22.3078285,113.9205069,n217,Txy,,,,
Txy_U1_V,218,22.3140039,113.9190494,n218,Txy,,,,
Txy_U2_V,219,22.310645,113.9203009,n219,Txy,,,,
Txy_U3_V,220,22.3079367,113.9213309,n220,Txy,,,,
Txy_H_V,221,22.3066819,113.9217667,n221,Txy,,,,
Txy_J9_J,222,22.307744,113.9280752,n222,Txy,,,,
Txy_J8_J,223,22.3067769,113.9251049,n223,Txy,,,,
Txy_J8_001,224,22.3056255,113.9240213,n224,Txy,,,,
Txy_J8_W,225,22.3063898,113.9238711,n225,Txy,,,,
Txy_J7_J,226,22.305824,113.9221115,n226,Txy,,,,
Txy_J7_001,227,22.3046405,113.9209244,n227,Txy,,,,
Txy_J_001,228,22.3053452,113.9206776,n228,Txy,,,,
Txy_H6_J,229,22.3048886,113.9191863,n229,Txy,,,,
Txy_H6_H,230,22.3062286,113.9204416,n230,Txy,,,,
Txy_J_002,231,22.3044157,113.9178148,n231,Txy,,,,
Txy_J_003,232,22.3041378,113.9168921,n232,Txy,,,,
Txy_J6_J,233,22.3034628,113.9147785,n233,Txy,,,,
Txy_J6_H,234,22.3042867,113.9144996,n234,Txy,,,,
Ramp_02_001,235,22.3107125,113.910653,n235,Ramp,,,,
Ramp_02_002,236,22.3092733,113.9111894,n236,Ramp,,,,
Ramp_02_003,237,22.3077447,113.9117581,n237,Ramp,,,,
Ramp_02_004,238,22.3064146,113.9122409,n238,Ramp,,,,
Ramp_02_005,239,22.3053923,113.9126325,n239,Ramp,,,,
Txy_H_001,240,22.3038874,113.9131935,n240,Txy,,,,
Txy_J5_J,241,22.3016075,113.9090458,n241,Txy,,,,
Txy_J5_001,242,22.3013047,113.9106498,n242,Txy,,,,
Txy_J_004,243,22.3020343,113.9103977,n243,Txy,,,,
Txy_J4_001,244,22.3001483,113.9068786,n244,Txy,,,,
Txy_J4_J,245,22.3004163,113.9053873,n245,Txy,,,,
Txy_J_005,246,22.3009771,113.9070664,n246,Txy,,,,
Txy_N_H,247,22.301923,113.9071105,n247,Txy,,,,
Txy_H3_H,248,22.3007617,113.9034967,n248,Txy,,,,
Txy_H3_J,249,22.2999229,113.9037864,n249,Txy,,,,
Txy_J3_H,250,22.3002157,113.9018123,n250,Txy,,,,
Txy_J3_J,251,22.2993918,113.9021181,n251,Txy,,,,
Txy_J2_J,252,22.2982304,113.8985829,n252,Txy,,,,
Txy_J2_H,253,22.299104,113.8983576,n253,Txy,,,,
Txy_J1_J,254,22.2978731,113.8974939,n254,Txy,,,,
Txy_J1_H,255,22.2987416,113.8973652,n255,Txy,,,,
Txy_G1_H,256,22.2995497,113.8997298,n256,Txy,,,,
Txy_G1_J,257,22.2987109,113.9000195,n257,Txy,,,,
Txy_A12_A,258,22.3199097,113.9314818,n258,Txy,,,,
Txy_K1_K,259,22.2948777,113.8989512,n259,Txy,,,,
Txy_K2_K,260,22.2962662,113.9038423,n260,Txy,,,,
Txy_K3_K,261,22.2976543,113.9081285,n261,Txy,,,,
Txy_K4_K,262,22.3001669,113.9160034,n262,Txy,,,,
Txy_K5_K,263,22.3031424,113.9251739,n263,Txy,,,,
Txy_K6_K,264,22.3045622,113.9296005,n264,Txy,,,,
Txy_K7_K,265,22.3056491,113.9327869,n265,Txy,,,,
Rwy_02_001,266,22.2962802,113.8980774,n266,Rwy,RW07R,Entry,RW25L,End
Rwy_02_002,267,22.2966078,113.8992361,n267,Rwy,,,,
Rwy_02_003,268,22.2977394,113.9027122,n268,Rwy,,,,
Rwy_02_004,269,22.2989108,113.9063815,n269,Rwy,,,,
Rwy_02_005,270,22.30037,113.9109305,n270,Rwy,,,,
Rwy_02_006,271,22.3011641,113.913366,n271,Rwy,,,,
Rwy_02_007,272,22.3018093,113.9154044,n272,Rwy,,,,
Rwy_02_008,273,22.3029752,113.9190337,n273,Rwy,,,,
Rwy_02_009,274,22.3039777,113.9221343,n274,Rwy,,,,
Rwy_02_010,275,22.3050994,113.9256534,n275,Rwy,,,,
Rwy_02_011,276,22.3061217,113.9286897,n276,Rwy,,,,
Rwy_02_012,277,22.3070746,113.9315995,n277,Rwy,,,,
Rwy_02_013,278,22.3073923,113.9326509,n278,Rwy,RW25L,Entry,RW07R,End
Rwy_01_001,279,22.3104967,113.896633,n279,Rwy,RW07L,Entry,RW25R,End
Rwy_01_002,280,22.3107895,113.8975557,n280,Rwy,,,,
Rwy_01_003,281,22.3114148,113.8995566,n281,Rwy,,,,
Rwy_01_004,282,22.3126406,113.9033439,n282,Rwy,,,,
Rwy_01_005,283,22.3140451,113.9076846,n283,Rwy,,,,
Rwy_01_006,284,22.3154984,113.9121799,n284,Rwy,,,,
Rwy_01_007,285,22.316486,113.9152269,n285,Rwy,,,,
Rwy_01_008,286,22.3179202,113.9196657,n286,Rwy,,,,
Rwy_01_009,287,22.3193693,113.9241557,n287,Rwy,,,,
Rwy_01_010,288,22.3204461,113.9275299,n288,Rwy,,,,
Rwy_01_011,289,22.3212798,113.930137,n289,Rwy,,,,
Rwy_01_012,290,22.3215577,113.9309685,n290,Rwy,RW25R,Entry,RW07L,End
